wavelength_um,R_res32,T_res32,A_res32,dR_vs_res50_res32,R_res50,T_res50,A_res50,dR_vs_res50_res50
7.8125,0.9112988440867843,3.655193889816631e-16,0.08870115591321534,0.0009453240602258495,0.9103535200265584,3.3987906728689656e-16,0.08964647997344122,0.0
7.853403141361257,0.9117746769787238,3.664275727237486e-16,0.08822532302127581,0.0009399718950445779,0.9108347050836793,3.4239799069615394e-16,0.0891652949163204,0.0
7.894736842105265,0.9122468051478984,3.6686137845640023e-16,0.08775319485210129,0.0009346360615578586,0.9113121690863405,3.4463931720533766e-16,0.08868783091365916,0.0
7.936507936507937,0.9127152372964595,3.668222167455046e-16,0.0872847627035401,0.0009293209660259372,0.9117859163304336,3.4657418455671777e-16,0.08821408366956605,0.0
7.9787234042553195,0.9131799830237195,3.663126866342437e-16,0.08682001697628014,0.0009240313944102185,0.9122559516293093,3.4817140263802713e-16,0.08774404837069037,0.0
8.02139037433155,0.9136410527174371,3.653365541719168e-16,0.08635894728256252,0.0009187724339724257,0.9127222802834647,3.4939796247262124e-16,0.08727771971653496,0.0
8.064516129032258,0.9140984574407294,3.638987287347055e-16,0.08590154255927027,0.0009135493868909217,0.9131849080538385,3.502195979043894e-16,0.0868150919461612,0.0
8.108108108108109,0.9145522088158712,3.620052372876779e-16,0.08544779118412846,0.0009083676767517312,0.9136438411391195,3.506013892038538e-16,0.0863561588608802,0.0
8.152173913043478,0.9150023189062999,3.5966319672466394e-16,0.08499768109369973,0.0009032327487664693,0.9140990861575334,3.5050839654434037e-16,0.08590091384246622,0.0
8.19672131147541,0.9154488000982476,3.568807844071862e-16,0.08455119990175206,0.0008981499648542668,0.9145506501333933,3.499063104807495e-16,0.08544934986660634,0.0
8.241758241758243,0.9158916649834831,3.536672070066377e-16,0.08410833501651659,0.0008931244946679406,0.9149985404888151,3.4876210631718855e-16,0.08500145951118453,0.0
8.287292817679559,0.9163309262447553,3.500326677354138e-16,0.08366907375524434,0.0008881612038994513,0.9154427650408559,3.4704468964729956e-16,0.08455723495914379,0.0
8.333333333333334,0.9167665965455394,3.459883320341818e-16,0.08323340345446027,0.0008832645412166773,0.9158833320043227,3.447255214176691e-16,0.08411666799567695,0.0
8.379888268156426,0.9171986884257691,3.4154629176367637e-16,0.08280131157423053,0.0008784384253367472,0.9163202500004324,3.417792125758095e-16,0.08367974999956727,0.0
8.426966292134832,0.9176272142052841,3.367195279319736e-16,0.08237278579471552,0.0008736861338290991,0.916753528071455,3.3818408063064017e-16,0.08324647192854462,0.0
8.474576271186441,0.9180521858967401,3.315218719724555e-16,0.08194781410325958,0.0008690101953496843,0.9171831757013904,3.3392266313150423e-16,0.08281682429860926,0.0
8.522727272727273,0.9184736151297107,3.2596796557422435e-16,0.08152638487028897,0.0008644122870510307,0.9176092028426597,3.2898218596299734e-16,0.08239079715733999,0.0
8.571428571428571,0.9188915130878071,3.2007321905681853e-16,0.08110848691219254,0.000859893139093959,0.9180316199487132,3.233549872108853e-16,0.0819683800512865,0.0
8.620689655172415,0.9193058904604553,3.1385376827459305e-16,0.08069410953954438,0.000855452448110916,0.9184504380123444,3.1703889991111443e-16,0.0815495619876553,0.0
8.670520231213874,0.9197167574111569,3.073264300346286e-16,0.08028324258884281,0.0008510888017192464,0.9188656686094376,3.100375989637897e-16,0.08113433139056206,0.0
8.720930232558139,0.9201241235637582,3.005086560144375e-16,0.07987587643624153,0.0008467996160064217,0.9192773239477517,3.0236091861101994e-16,0.08072267605224795,0.0
8.771929824561404,0.9205279980083982,2.9341848517453303e-16,0.07947200199160147,0.0008425810881720341,0.9196854169202262,2.9402514691148817e-16,0.0803145830797735,0.0
8.823529411764707,0.9209283893285068,2.8607449467368647e-16,0.07907161067149286,0.0008384281663419424,0.9200899611621649,2.8505330242797756e-16,0.0799100388378348,0.0
8.875739644970414,0.9213253056502387,2.7849574931377e-16,0.07867469434976099,0.0008343345386244705,0.9204909711116143,2.7547539580078625e-16,0.07950902888838546,0.0
8.928571428571429,0.9217187547154975,2.7070174956473596e-16,0.07828124528450225,0.000830292643500985,0.9208884620719965,2.653286750336387e-16,0.07911153792800325,0.0
8.982035928143713,0.922108743979484,2.627123782484693e-16,0.07789125602051579,0.0008262937034589912,0.921282450276025,2.54657848320622e-16,0.0787175497239748,0.0
