wavelength_um,reflectance,transmittance,absorptance,input_flux_raw,reflection_flux_raw,transmission_flux_raw,raw_transmittance,signed_transmittance,fresnel_reflectance,fresnel_absorptance,energy_error
7.5,0.9073581377259262,-3.414118949040003e-16,0.09264186227407413,-3.5158687632867394,3.1901521335446112,1.2003594167075097e-15,3.414118949040003e-16,-3.414118949040003e-16,0.9056694946782248,0.09433050532177523,0.0
7.537688442211056,0.9078637833888142,-3.460182103186701e-16,0.09213621661118611,-3.477362225358266,3.156971226127102,1.2032306538482153e-15,3.460182103186701e-16,-3.460182103186701e-16,0.9061844465174861,0.09381555348251391,0.0
7.575757575757575,0.9083656978023856,-3.5018336628493297e-16,0.09163430219761472,-3.4323220820756135,3.117803643167152,1.2019421008753482e-15,3.5018336628493297e-16,-3.5018336628493297e-16,0.9066956443949118,0.09330435560508821,0.0
7.614213197969543,0.9088638794321986,-3.5389881176285747e-16,0.09113612056780176,-3.3810122099575675,3.072879873549666,1.196536203659696e-15,3.5389881176285747e-16,-3.5389881176285747e-16,0.9072030852612814,0.09279691473871865,0.0
7.653061224489797,0.9093583282376595,-3.5715725677254873e-16,0.09064167176234086,-3.323730626186923,3.0224621257416495,1.187094512699827e-15,3.5715725677254873e-16,-3.5715725677254873e-16,0.9077067668812666,0.09229323311873339,0.0
7.692307692307692,0.9098490456308127,-3.5995267445829343e-16,0.09015095436918766,-3.260806606699232,2.966841779091945,1.173736058972661e-15,3.5995267445829343e-16,-3.5995267445829343e-16,0.9082066878288072,0.0917933121711928,0.0
7.731958762886598,0.9103360344244978,-3.6228029967731017e-16,0.08966396557550252,-3.1925975356852017,2.9063365801490906,1.1566151919770769e-15,3.6228029967731017e-16,-3.6228029967731017e-16,0.9087028474822647,0.09129715251773529,0.0
7.772020725388602,0.9108192987702947,-3.641366242447416e-16,0.0891807012297057,-3.1194855286434224,2.841287621723084,1.135918929780539e-15,3.641366242447416e-16,-3.641366242447416e-16,0.9091952460193667,0.09080475398063326,0.0
7.8125,0.9112988440867843,-3.655193889816631e-16,0.08870115591321606,-3.041873873564887,2.7720561448374705,1.111863879624722e-15,3.655193889816631e-16,-3.655193889816631e-16,0.9096838844119466,0.09031611558805341,0.0
7.853403141361257,0.9117746769787238,-3.664275727237486e-16,0.08822532302127653,-2.9601833365212027,2.6990202054544206,1.0846927948187517e-15,3.664275727237486e-16,-3.664275727237486e-16,0.9101687644204971,0.0898312355795029,0.0
7.894736842105265,0.9122468051478984,-3.6686137845640023e-16,0.087753194852102,-2.8748483788473758,2.6225712488881334,1.0546708391170957e-15,3.6686137845640023e-16,-3.6686137845640023e-16,0.9106498885885372,0.08935011141146276,0.0
7.936507936507937,0.9127152372964595,-3.668222167455046e-16,0.08728476270354082,-2.7863133332578824,2.5431106351467574,1.0220816334532123e-15,3.668222167455046e-16,-3.668222167455046e-16,0.9111272602368149,0.0888727397631851,0.0
7.9787234042553195,0.9131799830237195,-3.663126866342437e-16,0.08682001697628086,-2.695028585625699,2.4610461580701144,9.872231617566356e-16,3.663126866342437e-16,-3.663126866342437e-16,0.9116008834573475,0.08839911654265253,0.0
8.02139037433155,0.9136410527174371,-3.653365541719168e-16,0.08635894728256324,-2.6014468078183137,2.3767886000835405,9.504036126298755e-16,3.653365541719168e-16,-3.653365541719168e-16,0.9120707631073136,0.08792923689268639,0.0
8.064516129032258,0.9140984574407294,-3.638987287347055e-16,0.08590154255927099,-2.5060192849647147,2.2907483627029652,9.119372319833153e-16,3.638987287347055e-16,-3.638987287347055e-16,0.9125369048028107,0.08746309519718931,0.0
8.108108108108109,0.9145522088158712,-3.620052372876779e-16,0.08544779118412918,-2.409192377879543,2.203332210652097,8.72140258425949e-16,3.620052372876779e-16,-3.620052372876779e-16,0.9129993149124788,0.08700068508752123,0.0
8.152173913043478,0.9150023189062999,-3.5966319672466394e-16,0.08499768109370046,-2.3114041581604914,2.1149401646465136,8.313270084466831e-16,3.5966319672466394e-16,-3.5966319672466394e-16,0.9134580005510186,0.08654199944898144,0.0
8.19672131147541,0.9154488000982476,-3.568807844071862e-16,0.08455119990175278,-2.213081249778741,2.0259625746298786,7.898061723778731e-16,3.568807844071862e-16,-3.568807844071862e-16,0.9139129695725944,0.08608703042740562,0.0
