wavelength_um,reflectance_groove,transmittance_groove,absorptance_groove,emissivity_proxy_groove,raw_transmittance_groove,signed_transmittance_groove,reflectance_flat,transmittance_flat,absorptance_flat,emissivity_proxy_flat,raw_transmittance_flat,signed_transmittance_flat,delta_R,delta_A,energy_error_groove
9.090909090909092,0.884819124046138,-2.459701886267761e-07,0.11518112192405058,0.11518112192405058,2.459701886267761e-07,-2.459701886267761e-07,0.9228784400873236,-2.451405032432481e-16,0.07712155991267669,0.07712155991267669,2.451405032432481e-16,-2.451405032432481e-16,-0.03805931604118551,0.03805956201137389,0.0
9.183673469387756,0.8856907143159183,-3.115862842226247e-07,0.11430959727036594,0.11430959727036594,3.115862842226247e-07,-3.115862842226247e-07,0.923509284911899,-2.3107770794006213e-16,0.07649071508810125,0.07649071508810125,2.3107770794006213e-16,-2.3107770794006213e-16,-0.037818570595980705,0.03781888218226469,0.0
9.278350515463918,0.8858754511150292,-3.896469406094448e-07,0.11412493853191143,0.11412493853191143,3.896469406094448e-07,-3.896469406094448e-07,0.9241306179116981,-2.167416210505407e-16,0.07586938208830207,0.07586938208830207,2.167416210505407e-16,-2.167416210505407e-16,-0.03825516679666896,0.038255556443609354,0.0
9.375,0.8854407568359978,-4.814743504301485e-07,0.11455972463835266,0.11455972463835266,4.814743504301485e-07,-4.814743504301485e-07,0.9247424820820715,-2.02228312991429e-16,0.07525751791792866,0.07525751791792866,2.02228312991429e-16,-2.02228312991429e-16,-0.03930172524607378,0.039302206720424004,0.0
9.473684210526317,0.8845917096676206,-5.8838686740933e-07,0.11540887871924684,0.11540887871924684,5.8838686740933e-07,-5.8838686740933e-07,0.9253449297287935,-1.8763365250586487e-16,0.07465507027120674,0.07465507027120674,1.8763365250586487e-16,-1.8763365250586487e-16,-0.04075322006117288,0.040753808448040094,0.0
9.574468085106384,0.8836479695955916,-7.116848699363509e-07,0.11635274208927839,0.11635274208927839,7.116848699363509e-07,-7.116848699363509e-07,0.9259380263752621,-1.7305265735982515e-16,0.07406197362473804,0.07406197362473804,1.7305265735982515e-16,-1.7305265735982515e-16,-0.04229005677967057,0.04229076846454034,0.0
9.67741935483871,0.8829938406437662,-8.526410310695879e-07,0.11700701199726489,0.11700701199726489,8.526410310695879e-07,-8.526410310695879e-07,0.9265218549744213,-1.5857886217953217e-16,0.07347814502557885,0.07347814502557885,1.5857886217953217e-16,-1.5857886217953217e-16,-0.04352801433065512,0.04352886697168604,0.0
9.782608695652174,0.8830082369023042,-1.0124966125450973e-06,0.11699277559430832,0.11699277559430832,1.0124966125450973e-06,-1.0124966125450973e-06,0.9270965202712916,-1.4430370729793367e-16,0.0729034797287085,0.0729034797287085,1.4430370729793367e-16,-1.4430370729793367e-16,-0.0440882833689874,0.044089295865599815,0.0
9.890109890109892,0.8839864075404423,-1.1924649114449103e-06,0.11601478492446911,0.11601478492446911,1.1924649114449103e-06,-1.1924649114449103e-06,0.9276621531153992,-1.303159522655181e-16,0.07233784688460089,0.07233784688460089,1.303159522655181e-16,-1.303159522655181e-16,-0.0436757455749569,0.04367693803986822,0.0
10.0,0.8860686701721794,-1.3937422678463356e-06,0.11393272357008846,0.11393272357008846,1.3937422678463356e-06,-1.3937422678463356e-06,0.9282189144712643,-1.1670111743313432e-16,0.07178108552873586,0.07178108552873586,1.1670111743313432e-16,-1.1670111743313432e-16,-0.04215024429908487,0.04215163804135261,0.0
10.112359550561798,0.8891921552481603,-1.6175261610632394e-06,0.11080946227800076,0.11080946227800076,1.6175261610632394e-06,-1.6175261610632394e-06,0.9287669988225487,-1.03540956737663e-16,0.07123300117745145,0.07123300117745145,1.03540956737663e-16,-1.03540956737663e-16,-0.03957484357438834,0.03957646110054931,0.0
10.227272727272728,0.8930791056686427,-1.8650389848022799e-06,0.10692275937034212,0.10692275937034212,1.8650389848022799e-06,-1.8650389848022799e-06,0.9293066366120462,-9.091296451072747e-17,0.07069336338795394,0.07069336338795394,9.091296451072747e-17,-9.091296451072747e-17,-0.036227530943403474,0.03622939598238818,0.0
10.344827586206899,0.8972695881168626,-2.1375552176982624e-06,0.10273254943835507,0.10273254943835507,2.1375552176982624e-06,-2.1375552176982624e-06,0.9298380953103962,-7.888991879494244e-17,0.0701619046896039,0.0701619046896039,7.888991879494244e-17,-7.888991879494244e-17,-0.03256850719353355,0.03257064474875117,0.0
10.465116279069768,0.9011981930446099,-2.43642900602924e-06,0.09880424338439613,0.09880424338439613,2.43642900602924e-06,-2.43642900602924e-06,0.9303616786634248,-6.753946329264161e-17,0.06963832133657528,0.06963832133657528,6.753946329264161e-17,-6.753946329264161e-17,-0.029163485618814877,0.02916592204782084,0.0
10.588235294117647,0.904304712672194,-2.76311871849217e-06,0.09569805044652446,0.09569805044652446,2.76311871849217e-06,-2.76311871849217e-06,0.930877723639937,-5.692372969896809e-17,0.06912227636006302,0.06912227636006302,5.692372969896809e-17,-5.692372969896809e-17,-0.026573010967743005,0.026575774086461446,0.0
10.714285714285715,0.9061596832956328,-3.1192048069525224e-06,0.09384343590917417,0.09384343590917417,3.1192048069525224e-06,-3.1192048069525224e-06,0.9313865945920462,-4.709900179331164e-17,0.06861340540795384,0.06861340540795384,4.709900179331164e-17,-4.709900179331164e-17,-0.025226911296413412,0.02523003050122033,0.0
10.843373493975905,0.9065790936112861,-3.5063971800329957e-06,0.09342441278589396,0.09342441278589396,3.5063971800329957e-06,-3.5063971800329957e-06,0.9318886741610112,-3.811542229275103e-17,0.06811132583898886,0.06811132583898886,3.811542229275103e-17,-3.811542229275103e-17,-0.025309580549725097,0.025313086946905095,0.0
10.975609756097562,0.9057003989031698,-3.926527977542815e-06,0.09430352762480776,0.09430352762480776,3.926527977542815e-06,-3.926527977542815e-06,0.9323843505197819,-3.0016743123671854e-17,0.06761564948021817,0.06761564948021817,3.0016743123671854e-17,-3.0016743123671854e-17,-0.026683951616612078,0.02668787814458959,0.0
11.11111111111111,0.9039955919428492,-4.381524639067631e-06,0.09600878958178989,0.09600878958178989,4.381524639067631e-06,-4.381524639067631e-06,0.9328740006531974,-2.2840119456693007e-17,0.06712599934680266,0.06712599934680266,2.2840119456693007e-17,-2.2840119456693007e-17,-0.02887840871034819,0.02888279023498723,0.0
11.250000000000002,0.9022068570727211,-4.873355781145193e-06,0.09779801628306006,0.09779801628306006,4.873355781145193e-06,-4.873355781145193e-06,0.9333579695486726,-1.6615947593988884e-17,0.06664203045132745,0.06664203045132745,1.6615947593988884e-17,-1.6615947593988884e-17,-0.03115111247595148,0.03115598583173261,0.0
11.392405063291141,0.9012054097858662,-5.403937669043631e-06,0.09879999415180288,0.09879999415180288,5.403937669043631e-06,-5.403937669043631e-06,0.9338365454183887,-1.1367746608463889e-17,0.06616345458161134,0.06616345458161134,1.1367746608463889e-17,-1.1367746608463889e-17,-0.03263113563252251,0.03263653957019154,0.0
11.53846153846154,0.9017922751024791,-5.974980722976907e-06,0.09821369987824392,0.09821369987824392,5.974980722976907e-06,-5.974980722976907e-06,0.934309931412086,-7.112083526514813e-18,0.06569006858791406,0.06569006858791406,7.112083526514813e-18,-7.112083526514813e-18,-0.0325176563096069,0.03252363129032987,0.0
11.688311688311689,0.9044775567605533,-6.587741881163507e-06,0.09552903098132787,0.09552903098132787,6.587741881163507e-06,-6.587741881163507e-06,0.9347782147185101,-3.858541824972404e-18,0.06522178528148992,0.06522178528148992,3.858541824972404e-18,-3.858541824972404e-18,-0.030300657957956778,0.030307245699837948,0.0
11.842105263157896,0.9092880216942858,-7.2426275597592046e-06,0.09071922093327396,0.09071922093327396,7.2426275597592046e-06,-7.2426275597592046e-06,0.9352413345024133,-1.6097330804055382e-18,0.06475866549758669,0.06475866549758669,1.6097330804055382e-18,-1.6097330804055382e-18,-0.025953312808127516,0.025960555435687274,0.0
12.000000000000004,0.9156573857602159,-7.93856038383298e-06,0.0843505528001679,0.0843505528001679,7.93856038383298e-06,-7.93856038383298e-06,0.9356990507887814,-3.613517554823142e-19,0.06430094921121865,0.06430094921121865,3.613517554823142e-19,-3.613517554823142e-19,-0.020041665028565414,0.02004960358894925,0.0
12.162162162162163,0.9224462775414085,-8.67197647325243e-06,0.07756239443506474,0.07756239443506474,8.67197647325243e-06,-8.67197647325243e-06,0.9361509171799256,-1.0227331179532344e-19,0.0638490828200744,0.0638490828200744,1.0227331179532344e-19,-1.0227331179532344e-19,-0.013704639638517091,0.013713311614990342,0.0
12.328767123287673,0.9281181330451701,-9.435252355938218e-06,0.07189130220718584,0.07189130220718584,9.435252355938218e-06,-9.435252355938218e-06,0.9365962611585242,-8.146960676445076e-19,0.06340373884147577,0.06340373884147577,8.146960676445076e-19,-8.146960676445076e-19,-0.008478128113354133,0.008487563365710077,0.0
12.500000000000002,0.9310646510756733,-1.021426154800977e-05,0.06894556318587475,0.06894556318587475,1.021426154800977e-05,-1.021426154800977e-05,0.9370341766630668,-2.4743274252579523e-18,0.06296582333693324,0.06296582333693324,2.4743274252579523e-18,-2.4743274252579523e-18,-0.005969525587393498,0.005979739848941512,0.0
12.676056338028172,0.9300345616851058,-1.0984614851730634e-05,0.06997642292974594,0.06997642292974594,1.0984614851730634e-05,-1.0984614851730634e-05,0.9374635345597631,-5.050615208430817e-18,0.06253646544023694,0.06253646544023694,5.050615208430817e-18,-5.050615208430817e-18,-0.007428972874657269,0.007439957489509,0.0
12.85714285714286,0.9245800727351683,-1.1705920894452947e-05,0.07543163318572617,0.07543163318572617,1.1705920894452947e-05,-1.1705920894452947e-05,0.9378830174997523,-8.507024807994254e-18,0.06211698250024767,0.06211698250024767,8.507024807994254e-18,-8.507024807994254e-18,-0.013302944764584046,0.013314650685478498,0.0
13.043478260869566,0.9154064166041609,-1.2313075706532972e-05,0.08460589647154565,0.08460589647154565,1.2313075706532972e-05,-1.2313075706532972e-05,0.9382911863235387,-1.2801362537449018e-17,0.06170881367646132,0.06170881367646132,1.2801362537449018e-17,-1.2801362537449018e-17,-0.022884769719377807,0.02289708279508433,0.0
13.235294117647062,0.9045018873888332,-1.2703091560689034e-05,0.0955108157027275,0.0955108157027275,1.2703091560689034e-05,-1.2703091560689034e-05,0.9386865854938066,-1.7886144975733123e-17,0.06131341450619345,0.06131341450619345,1.7886144975733123e-17,-1.7886144975733123e-17,-0.03418469810497338,0.03419740119653405,0.0
13.432835820895527,0.8949472330894674,-1.2715210939401159e-05,0.10506548212147196,0.10506548212147196,1.2715210939401159e-05,-1.2715210939401159e-05,0.9390678947991979,-2.370901303362386e-17,0.06093210520080208,0.06093210520080208,2.370901303362386e-17,-2.370901303362386e-17,-0.0441206617097305,0.04413337692066988,0.0
13.636363636363638,0.8903582201107548,-1.2100872972569832e-05,0.10965388076221774,0.10965388076221774,1.2100872972569832e-05,-1.2100872972569832e-05,0.9394341335124264,-3.0213187960632363e-17,0.06056586648757359,0.06056586648757359,3.0213187960632363e-17,-3.0213187960632363e-17,-0.04907591340167161,0.049088014274644154,0.0
13.846153846153847,0.8940003868385349,-1.0478274952942731e-05,0.10601009143641806,0.10601009143641806,1.0478274952942731e-05,-1.0478274952942731e-05,0.9397849209916529,-3.7337964513494445e-17,0.06021507900834714,0.06021507900834714,3.7337964513494445e-17,-3.7337964513494445e-17,-0.045784534153118006,0.045795012428070915,0.0
14.062500000000004,0.9077182878309424,-7.2634369651411055e-06,0.0922889756060227,0.0922889756060227,7.2634369651411055e-06,-7.2634369651411055e-06,0.9401207940384328,-4.501923402059563e-17,0.05987920596156719,0.05987920596156719,4.501923402059563e-17,-4.501923402059563e-17,-0.03240250620749041,0.03240976964445551,0.0
14.28571428571429,0.9309217003381234,-1.5652613775585992e-06,0.06907986492325417,0.06907986492325417,1.5652613775585992e-06,-1.5652613775585992e-06,0.9404435757446818,-5.319002725880813e-17,0.05955642425531821,0.05955642425531821,5.319002725880813e-17,-5.319002725880813e-17,-0.009521875406558467,0.009523440667935965,0.0
14.516129032258068,0.9599402413045484,7.97482263272233e-06,0.04005178387281892,0.04005178387281892,-7.97482263272233e-06,7.97482263272233e-06,0.9407567826890023,-6.178106409165623e-17,0.05924321731099775,0.05924321731099775,6.178106409165623e-17,-6.178106409165623e-17,0.019183458615546045,-0.019191433438178827,0.0
14.754098360655739,0.9880654397228176,2.3428861381225245e-05,0.011911131415801201,0.011911131415801201,-2.3428861381225245e-05,2.3428861381225245e-05,0.941066046758803,-7.072129397820634e-17,0.05893395324119706,0.05893395324119706,7.072129397820634e-17,-7.072129397820634e-17,0.046999392964014564,-0.047022821825395855,0.0
15.000000000000004,1.0065204273872714,4.796129198727847e-05,-0.006568388679258711,-0.006568388679258711,-4.796129198727847e-05,4.796129198727847e-05,0.9413795142187331,-7.993840928170175e-17,0.05862048578126697,0.05862048578126697,7.993840928170175e-17,-7.993840928170175e-17,0.06514091316853832,-0.06518887446052568,0.0
